sentiment,emotion,urgency,topic,risk_indicator,customer_id
Negative,Frustration,0.9,Complaint,True,2933
Neutral,Confusion,0.5,Service Information,False,2934
Negative,Frustration,0.6,Complaint,True,2935
Positive,Satisfaction,0.5,Service Information,False,2936
Positive,Satisfaction,0.2,Service Information,False,2937
Positive,Gratitude,0.0,Service Information,False,2938
Neutral,Confusion,0.6,Technical Support,False,2939
Positive,Neutral,0.7,Service Information,False,2940
Negative,Anger,0.9,Complaint,True,2941
Positive,Satisfaction,0.3,Service Information,False,2942
Neutral,Confusion,0.6,Technical Support,False,2943
Negative,Frustration,0.6,Complaint,True,2944
Negative,Frustration,0.8,Complaint,True,2945
Neutral,Confusion,0.6,Service Information,False,2946
Negative,Frustration,0.8,Technical Support,True,2947
Positive,Satisfaction,0.3,Service Information,False,2948
Positive,Neutral,0.7,Service Information,False,2949
Neutral,Confusion,0.6,Technical Support,False,2950
Positive,Satisfaction,0.3,Service Information,False,2951
Positive,Neutral,0.3,Service Information,False,2952
Negative,Frustration,0.6,Complaint,True,2953
Negative,Anger,0.8,Complaint,True,2954
Positive,Gratitude,0.3,Service Information,False,2955
Positive,Satisfaction,0.7,Service Information,False,2956
Positive,Satisfaction,0.3,Service Information,False,2957
Negative,Frustration,1.0,Service Information,False,2958
Neutral,Confusion,0.7,Service Information,False,2959
Negative,Frustration,0.8,Complaint,True,2960
Negative,Frustration,0.8,Complaint,True,2961
Negative,Frustration,0.7,Complaint,True,2962
Positive,Satisfaction,0.5,Service Information,False,2963
Negative,Frustration,0.8,Complaint,True,2964
Neutral,Confusion,0.6,Service Information,False,2965
Neutral,Neutral,0.7,Service Information,True,2966
Neutral,Confusion,0.5,Service Information,False,2967
Neutral,Neutral,0.5,Technical Support,False,2968
Positive,Neutral,0.5,Service Information,False,2969
Neutral,Confusion,0.7,Technical Support,False,2970
Negative,Frustration,0.8,Complaint,False,2971
Negative,Frustration,0.7,Complaint,False,2972
Neutral,Confusion,0.6,Service Information,False,2973
Positive,Satisfaction,0.5,Service Information,False,2974
Neutral,Confusion,0.6,Service Information,False,2975
Positive,Satisfaction,0.7,Service Information,False,2976
Negative,Frustration,1.0,Complaint,True,2977
Neutral,Confusion,0.7,Service Information,False,2978
Neutral,Confusion,0.7,Service Information,False,2979
Positive,Satisfaction,0.3,Service Information,False,2980
Negative,Frustration,0.8,Complaint,True,2981
Positive,Satisfaction,0.5,Technical Support,False,2982
Negative,Frustration,0.7,Complaint,True,2983
Neutral,Confusion,0.7,Service Information,False,2984
Neutral,Confusion,0.6,Technical Support,False,2985
Positive,Gratitude,0.3,Service Information,False,2986
Neutral,Confusion,0.6,Technical Support,False,2987
Neutral,Confusion,0.6,Technical Support,False,2988
Negative,Frustration,0.7,Complaint,True,2989
Neutral,Confusion,0.6,Technical Support,False,2990
Neutral,Confusion,0.7,Service Information,False,2991
Negative,Frustration,0.8,Complaint,True,2992
Neutral,Neutral,0.6,Service Information,False,2993
Positive,Neutral,0.5,Service Information,False,2994
Positive,Gratitude,0.0,Complaint,False,2995
Positive,Satisfaction,0.3,Service Information,False,2996
Positive,Neutral,0.3,Service Information,False,2997
Positive,Neutral,0.5,Service Information,False,2998
Neutral,Confusion,0.6,Technical Support,False,2999
Neutral,Confusion,0.7,Technical Support,True,3000
Neutral,Confusion,0.6,Technical Support,False,3001
Neutral,Confusion,0.6,Technical Support,False,3002
Neutral,Confusion,0.6,Technical Support,False,3003
Neutral,Confusion,0.7,Service Information,False,3004
Negative,Frustration,0.7,Complaint,True,3005
Neutral,Confusion,0.6,Technical Support,False,3006
Neutral,Confusion,0.6,Technical Support,False,3007
Neutral,Confusion,0.7,Technical Support,False,3008
Neutral,Confusion,0.5,Service Information,False,3009
Positive,Satisfaction,0.2,Service Information,False,3010
Neutral,Confusion,0.6,Technical Support,False,3011
Negative,Frustration,0.8,Technical Support,False,3012
Neutral,Confusion,0.7,Service Information,True,3013
Positive,Satisfaction,0.7,Service Information,False,3014
Negative,Frustration,1.0,Complaint,True,3015
Neutral,Confusion,0.8,Service Information,False,3016
Neutral,Confusion,0.7,Service Information,False,3017
Neutral,Frustration,0.8,Technical Support,True,3018
Positive,Neutral,0.2,Service Information,False,3019
Neutral,Confusion,0.6,Service Information,False,3020
Neutral,Confusion,0.7,Technical Support,False,3021
Neutral,Confusion,0.6,Technical Support,False,3022
Positive,Satisfaction,0.7,Service Information,False,3023
Negative,Frustration,0.7,Complaint,True,3024
Negative,Neutral,0.0,Service Information,False,3025
Positive,Gratitude,0.5,Service Information,False,3026
Negative,Frustration,0.8,Complaint,True,3027
Positive,Satisfaction,0.2,Service Information,False,3028
Positive,Satisfaction,0.8,Service Information,False,3029
Neutral,Confusion,0.6,Service Information,False,3030
Positive,Satisfaction,0.2,Service Information,False,3031
Positive,Satisfaction,0.3,Service Information,False,3032
Negative,Frustration,0.9,Complaint,True,3033
Negative,Frustration,0.8,Complaint,True,3034
Positive,Neutral,0.5,Service Information,False,3035
Positive,Satisfaction,0.7,Service Information,False,3036
Negative,Anger,0.8,Complaint,True,3037
Neutral,Confusion,0.6,Technical Support,False,3038
Positive,Gratitude,0.3,Service Information,False,3039
Positive,Satisfaction,0.0,Service Information,False,3040
Positive,Satisfaction,0.2,Service Information,False,3041
Negative,Frustration,0.8,Technical Support,True,3042
Neutral,Confusion,0.5,Service Information,False,3043
Neutral,Confusion,0.6,Service Information,False,3044
Neutral,Confusion,0.7,Technical Support,False,3045
Neutral,Confusion,0.4,Service Information,False,3046
Positive,Satisfaction,0.3,Service Information,False,3047
Neutral,Confusion,0.7,Technical Support,False,3048
Neutral,Confusion,0.5,Technical Support,False,3049
Positive,Gratitude,0.4,Service Information,False,3050
Neutral,Confusion,0.6,Technical Support,False,3051
Neutral,Confusion,0.6,Technical Support,False,3052
Positive,Neutral,0.6,Service Information,False,3053
Neutral,Confusion,0.6,Technical Support,False,3054
Positive,Gratitude,0.4,Billing,False,3055
Neutral,Confusion,0.6,Technical Support,False,3056
Neutral,Confusion,0.7,Service Information,False,3057
Positive,Satisfaction,0.6,Service Information,False,3058
Positive,Satisfaction,0.7,Service Information,False,3059
Positive,Satisfaction,0.7,Service Information,False,3060
Positive,Neutral,0.7,Service Information,False,3061
Positive,Neutral,0.5,Service Information,False,3062
Positive,Neutral,0.3,Service Information,False,3063
Negative,Frustration,0.9,Complaint,True,3064
Neutral,Frustration,0.7,Service Information,False,3065
Negative,Frustration,0.9,Complaint,True,3066
Neutral,Confusion,0.8,Service Information,False,3067
Positive,Satisfaction,0.3,Service Information,False,3068
Negative,Frustration,0.8,Complaint,True,3069
Neutral,Confusion,0.5,Technical Support,False,3070
Positive,Neutral,0.8,Service Information,False,3071
Neutral,Confusion,0.7,Service Information,False,3072
Neutral,Confusion,0.7,Technical Support,False,3073
Neutral,Confusion,0.6,Technical Support,False,3074
Negative,Frustration,0.8,Complaint,True,3075
Positive,Satisfaction,0.5,Service Information,False,3076
Negative,Frustration,0.8,Complaint,True,3077
Neutral,Confusion,0.6,Technical Support,False,3078
Negative,Frustration,0.8,Complaint,True,3079
Neutral,Confusion,0.6,Technical Support,False,3080
Neutral,Confusion,0.6,Technical Support,False,3081
Positive,Neutral,0.6,Service Information,False,3082
Positive,Neutral,0.4,Service Information,False,3083
Neutral,Neutral,0.5,Service Information,False,3084
Positive,Satisfaction,0.3,Service Information,False,3085
Neutral,Neutral,0.5,Service Information,False,3086
Neutral,Confusion,0.6,Technical Support,False,3087
Positive,Satisfaction,0.2,Service Information,False,3088
Positive,Gratitude,0.2,Service Information,False,3089
Neutral,Frustration,0.9,Service Information,False,3090
Neutral,Neutral,0.5,Service Information,False,3091
Positive,Satisfaction,0.3,Service Information,False,3092
Positive,Gratitude,0.1,Service Information,False,3093
Positive,Gratitude,0.3,Service Information,False,3094
Positive,Satisfaction,0.7,Service Information,False,3095
Positive,Neutral,0.7,Service Information,False,3096
Positive,Satisfaction,0.5,Service Information,False,3097
Neutral,Neutral,0.5,Billing,False,3098
Positive,Satisfaction,0.5,Service Information,False,3099
Positive,Satisfaction,0.3,Service Information,False,3100
Positive,Gratitude,0.7,Technical Support,False,3101
Neutral,Confusion,0.6,Service Information,False,3102
Neutral,Confusion,0.5,Service Information,False,3103
Positive,Satisfaction,0.2,Service Information,False,3104
Positive,Gratitude,0.6,Service Information,False,3105
Positive,Gratitude,0.0,Service Information,False,3106
Positive,Satisfaction,0.7,Service Information,False,3107
Neutral,Confusion,0.7,Technical Support,False,3108
Neutral,Confusion,0.3,Service Information,False,3109
Negative,Frustration,0.8,Complaint,True,3110
Neutral,Satisfaction,0.5,Service Information,False,3111
Positive,Satisfaction,0.8,Service Information,False,3112
Neutral,Confusion,0.8,Service Information,False,3113
Positive,Neutral,0.3,Service Information,False,3114
Neutral,Frustration,0.7,Complaint,False,3115
Neutral,Confusion,0.6,Technical Support,False,3116
Positive,Satisfaction,0.6,Service Information,False,3117
Positive,Neutral,0.2,Service Information,False,3118
Positive,Satisfaction,0.8,Service Information,False,3119
Positive,Satisfaction,0.7,Service Information,False,3120
Positive,Satisfaction,0.8,Service Information,False,3121
Neutral,Confusion,0.5,Service Information,False,3122
Negative,Frustration,0.8,Complaint,True,3123
Positive,Satisfaction,0.8,Service Information,False,3124
Positive,Satisfaction,0.5,Service Information,False,3125
Positive,Gratitude,0.2,Service Information,False,3126
Positive,Satisfaction,0.5,Service Information,False,3127
Neutral,Confusion,0.5,Service Information,False,3128
Negative,Frustration,0.9,Complaint,True,3129
Neutral,Satisfaction,0.5,Service Information,False,3130
Positive,Satisfaction,0.2,Technical Support,False,3131
Positive,Gratitude,0.4,Service Information,False,3132
Neutral,Confusion,0.7,Service Information,False,3133
Positive,Satisfaction,0.7,Service Information,False,3134
Neutral,Confusion,0.6,Technical Support,False,3135
Negative,Frustration,0.8,Complaint,False,3136
Neutral,Neutral,0.5,Technical Support,False,3137
Positive,Gratitude,0.0,Service Information,False,3138
Neutral,Confusion,0.7,Technical Support,False,3139
Negative,Frustration,0.9,Complaint,True,3140
Neutral,Confusion,0.6,Technical Support,False,3141
Neutral,Confusion,0.6,Technical Support,False,3142
Positive,Gratitude,0.0,Service Information,False,3143
Neutral,Confusion,0.6,Technical Support,False,3144
Neutral,Confusion,0.3,Service Information,False,3145
Negative,Frustration,0.7,Complaint,True,3146
Negative,Frustration,0.7,Technical Support,True,3147
Positive,Gratitude,0.1,Service Information,False,3148
Neutral,Confusion,0.6,Technical Support,False,3149
Positive,Gratitude,0.2,Technical Support,False,3150
Positive,Satisfaction,0.2,Service Information,False,3151
Positive,Gratitude,0.6,Complaint,False,3152
Neutral,Confusion,0.7,Service Information,False,3153
Neutral,Confusion,0.7,Service Information,False,3154
Neutral,Neutral,0.5,Service Information,False,3155
Neutral,Confusion,0.5,Service Information,False,3156
Negative,Frustration,0.7,Complaint,True,3157
Positive,Satisfaction,0.7,Complaint,False,3158
Negative,Anger,1.0,Complaint,False,3159
Positive,Satisfaction,0.2,Service Information,False,3160
Negative,Frustration,0.9,Complaint,True,3161
Positive,Neutral,0.6,Service Information,False,3162
Neutral,Frustration,0.6,Billing,False,3163
Negative,Frustration,0.8,Complaint,True,3164
Positive,Neutral,0.5,Service Information,False,3165
Negative,Frustration,0.7,Complaint,True,3166
Negative,Anger,0.8,Complaint,True,3167
Neutral,Confusion,0.8,Service Information,False,3168
Positive,Satisfaction,0.8,Service Information,False,3169
Neutral,Confusion,0.7,Service Information,False,3170
Neutral,Confusion,0.6,Technical Support,False,3171
Neutral,Confusion,0.6,Service Information,False,3172
Positive,Neutral,0.5,Service Information,False,3173
Positive,Satisfaction,0.3,Service Information,False,3174
Positive,Satisfaction,0.3,Service Information,False,3175
Negative,Frustration,0.8,Complaint,True,3176
Positive,Gratitude,0.0,Service Information,False,3177
Neutral,Confusion,0.6,Technical Support,False,3178
Negative,Frustration,0.9,Service Information,False,3179
Neutral,Confusion,0.6,Billing,False,3180
Positive,Frustration,0.7,Service Information,False,3181
Positive,Satisfaction,0.3,Service Information,False,3182
Neutral,Confusion,0.6,Technical Support,False,3183
Negative,Anger,0.8,Technical Support,True,3184
Positive,Satisfaction,0.5,Service Information,False,3185
Negative,Frustration,1.0,Complaint,True,3186
Positive,Satisfaction,0.6,Service Information,False,3187
Neutral,Neutral,0.5,Billing,False,3188
Neutral,Confusion,0.5,Service Information,False,3189
Negative,Frustration,0.9,Complaint,True,3190
Positive,Satisfaction,0.6,Technical Support,False,3191
Negative,Frustration,0.8,Complaint,True,3192
Negative,Frustration,0.7,Complaint,False,3193
Neutral,Neutral,0.5,Billing,False,3194
Positive,Satisfaction,0.2,Service Information,False,3195
Neutral,Confusion,0.6,Technical Support,False,3196
Neutral,Confusion,0.6,Service Information,False,3197
Positive,Gratitude,0.1,Service Information,False,3198
Positive,Satisfaction,0.7,Service Information,False,3199
Positive,Neutral,0.0,Service Information,False,3200
Positive,Satisfaction,0.2,Billing,False,3201
Neutral,Confusion,0.5,Service Information,False,3202
Neutral,Confusion,0.5,Service Information,False,3203
Positive,Frustration,0.7,Service Information,False,3204
Positive,Satisfaction,0.3,Service Information,False,3205
Positive,Satisfaction,0.3,Service Information,False,3206
Positive,Neutral,0.7,Service Information,False,3207
Positive,Satisfaction,0.2,Service Information,False,3208
Neutral,Confusion,0.5,Service Information,False,3209
Positive,Neutral,0.7,Service Information,False,3210
Neutral,Confusion,0.6,Service Information,False,3211
Positive,Satisfaction,0.2,Service Information,False,3212
Negative,Frustration,0.7,Technical Support,True,3213
Negative,Frustration,0.8,Complaint,True,3214
Negative,Frustration,1.0,Complaint,True,3215
Positive,Gratitude,0.3,Service Information,False,3216
Neutral,Confusion,0.6,Technical Support,False,3217
Positive,Gratitude,0.1,Service Information,False,3218
Positive,Neutral,0.6,Service Information,False,3219
Neutral,Confusion,0.7,Technical Support,False,3220
Positive,Satisfaction,0.5,Service Information,False,3221
Negative,Frustration,0.7,Technical Support,False,3222
Negative,Frustration,0.8,Complaint,True,3223
Positive,Satisfaction,0.7,Service Information,False,3224
Neutral,Confusion,0.7,Technical Support,False,3225
Positive,Satisfaction,0.2,Service Information,False,3226
Neutral,Confusion,0.7,Service Information,False,3227
Neutral,Confusion,0.7,Service Information,False,3228
Neutral,Neutral,0.5,Service Information,False,3229
Positive,Neutral,0.7,Service Information,False,3230
Negative,Frustration,0.8,Complaint,True,3231
Neutral,Confusion,0.3,Service Information,False,3232
Neutral,Confusion,0.6,Technical Support,False,3233
Positive,Neutral,0.7,Service Information,False,3234
Positive,Satisfaction,0.5,Service Information,False,3235
Neutral,Confusion,0.5,Technical Support,False,3236
Positive,Satisfaction,0.66,Service Information,False,3237
Positive,Satisfaction,0.3,Service Information,False,3238
Neutral,Neutral,0.5,Technical Support,False,3239
Neutral,Confusion,0.3,Technical Support,False,3240
Neutral,Confusion,0.7,Service Information,False,3241
Positive,Frustration,0.8,Service Information,False,3242
Neutral,Confusion,0.6,Technical Support,False,3243
Neutral,Confusion,0.6,Technical Support,False,3244
Negative,Frustration,0.8,Complaint,True,3245
Neutral,Confusion,0.6,Service Information,False,3246
Negative,Frustration,0.8,Complaint,True,3247
Negative,Frustration,0.8,Complaint,True,3248
Neutral,Neutral,0.5,Billing,False,3249
Neutral,Confusion,0.7,Other,False,3250
Positive,Satisfaction,0.3,Service Information,False,3251
Neutral,Confusion,0.7,Technical Support,False,3252
Positive,Gratitude,0.1,Service Information,False,3253
Positive,Satisfaction,0.5,Billing,False,3254
Positive,Satisfaction,0.3,Service Information,False,3255
Neutral,Neutral,0.5,Technical Support,False,3256
Negative,Frustration,0.8,Complaint,True,3257
Negative,Frustration,0.8,Complaint,True,3258
Positive,Satisfaction,0.5,Service Information,False,3259
Negative,Frustration,0.8,Complaint,True,3260
Positive,Neutral,0.6,Technical Support,False,3261
Neutral,Confusion,0.4,Service Information,False,3262
Neutral,Confusion,0.7,Service Information,False,3263
Negative,Frustration,0.8,Complaint,True,3264
Neutral,Confusion,0.6,Service Information,False,3265
Neutral,Confusion,0.7,Service Information,False,3266
Positive,Satisfaction,0.7,Service Information,False,3267
Negative,Frustration,0.9,Complaint,True,3268
Positive,Neutral,0.3,Service Information,False,3269
Negative,Frustration,0.8,Complaint,True,3270
Neutral,Confusion,0.5,Service Information,False,3271
Neutral,Confusion,0.6,Technical Support,False,3272
Positive,Satisfaction,0.3,Service Information,False,3273
Neutral,Confusion,0.6,Technical Support,False,3274
Negative,Frustration,0.7,Complaint,True,3275
Neutral,Confusion,0.7,Technical Support,False,3276
Positive,Neutral,0.7,Service Information,False,3277
Neutral,Neutral,0.7,Service Information,False,3278
Negative,Frustration,0.8,Complaint,True,3279
Neutral,Neutral,0.5,Technical Support,False,3280
Neutral,Confusion,0.7,Service Information,False,3281
Positive,Neutral,0.7,Service Information,False,3282
Positive,Gratitude,0.3,Service Information,False,3283
Positive,Gratitude,0.7,Service Information,False,3284
Neutral,Confusion,0.6,Technical Support,False,3285
Neutral,Confusion,0.5,Service Information,False,3286
Positive,Gratitude,0.3,Service Information,False,3287
Positive,Satisfaction,0.3,Technical Support,False,3288
Neutral,Confusion,0.7,Service Information,False,3289
Positive,Satisfaction,0.5,Service Information,False,3290
Negative,Frustration,0.8,Service Information,False,3291
Positive,Satisfaction,0.6,Service Information,False,3292
Positive,Satisfaction,0.3,Service Information,False,3293
Positive,Satisfaction,0.6,Service Information,False,3294
Negative,Anger,0.6,Service Information,False,3295
Neutral,Confusion,0.6,Technical Support,False,3296
Neutral,Confusion,0.7,Service Information,False,3297
Positive,Confusion,0.6,Service Information,False,3298
Positive,Satisfaction,0.8,Service Information,False,3299
Negative,Frustration,1.0,Complaint,True,3300
Neutral,Confusion,0.6,Technical Support,False,3301
Neutral,Neutral,0.5,Service Information,False,3302
Positive,Satisfaction,0.7,Service Information,False,3303
Positive,Neutral,0.8,Service Information,False,3304
Negative,Frustration,0.8,Complaint,True,3305
Positive,Neutral,0.0,Service Information,False,3306
Neutral,Confusion,0.7,Technical Support,False,3307
Positive,Satisfaction,0.5,Service Information,False,3308
Neutral,Confusion,0.6,Technical Support,False,3309
Positive,Satisfaction,0.3,Service Information,False,3310
Positive,Gratitude,0.0,Service Information,False,3311
Neutral,Confusion,0.6,Service Information,False,3312
Negative,Frustration,0.8,Technical Support,False,3313
Neutral,Neutral,0.6,Service Information,False,3314
Positive,Satisfaction,0.3,Service Information,False,3315
Positive,Satisfaction,0.6,Service Information,False,3316
Neutral,Confusion,0.6,Technical Support,False,3317
Positive,Gratitude,0.0,Service Information,False,3318
Neutral,Neutral,0.5,Service Information,False,3319
Positive,Satisfaction,0.5,Service Information,False,3320
Neutral,Confusion,0.7,Service Information,False,3321
Negative,Frustration,0.8,Complaint,True,3322
Negative,Frustration,0.8,Complaint,True,3323
Neutral,Confusion,0.7,Complaint,True,3324
Positive,Confusion,0.6,Service Information,False,3325
Neutral,Confusion,0.6,Technical Support,False,3326
Positive,Neutral,0.5,Service Information,False,3327
Neutral,Confusion,0.6,Service Information,False,3328
Positive,Satisfaction,0.7,Service Information,False,3329
Neutral,Frustration,0.7,Complaint,True,3330
Neutral,Neutral,0.7,Service Information,False,3331
Neutral,Confusion,0.6,Technical Support,False,3332
